#node	identifier	category	term ID	term description
PIK3R1	9606.ENSP00000428056	Reactome	HSA-9703465	Signaling by FLT3 fusion proteins
PIK3R1	9606.ENSP00000428056	Reactome	HSA-9703648	Signaling by FLT3 ITD and TKD mutants
PIK3R1	9606.ENSP00000428056	Reactome	HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3
PIK3R1	9606.ENSP00000428056	Reactome	HSA-9725370	Signaling by ALK fusions and activated point mutants
PIK3R1	9606.ENSP00000428056	Reactome	HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
PIK3R1	9606.ENSP00000428056	Reactome	HSA-983705	Signaling by the B Cell Receptor (BCR)
PIK3R1	9606.ENSP00000428056	WikiPathways	WP127	IL-5 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP138	Androgen receptor signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP1403	AMP-activated protein kinase signaling
PIK3R1	9606.ENSP00000428056	WikiPathways	WP1544	MicroRNAs in cardiomyocyte hypertrophy
PIK3R1	9606.ENSP00000428056	WikiPathways	WP195	IL-1 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2018	RANKL/RANK signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2034	Leptin signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2037	Prolactin signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP205	IL-7 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2059	Alzheimers disease and miRNA effects
PIK3R1	9606.ENSP00000428056	WikiPathways	WP22	IL-9 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2249	Metastatic brain tumor
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2261	Glioblastoma signaling pathways
PIK3R1	9606.ENSP00000428056	WikiPathways	WP23	B cell receptor signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2332	Interleukin-11 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2374	Oncostatin M signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP244	Alpha 6 beta 4 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2526	PDGF pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP254	Apoptosis
PIK3R1	9606.ENSP00000428056	WikiPathways	WP2828	Bladder cancer
PIK3R1	9606.ENSP00000428056	WikiPathways	WP286	IL-3 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP304	Kit receptor signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP306	Focal adhesion
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3303	RAC1/PAK1/p38/MMP2 pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP364	IL6 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP366	TGF-beta signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3888	VEGFA-VEGFR2 signaling
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3915	Angiopoietin-like protein 8 regulatory pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3929	Chemokine signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3937	Microglia pathogen phagocytosis pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP395	IL-4 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP3972	PDGFR-beta pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4155	Endometrial cancer
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4172	PI3K-Akt signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4205	MET in type 1 papillary renal cell carcinoma
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4217	Ebola virus infection in host
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4223	Ras signaling
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4239	Epithelial to mesenchymal transition in colorectal cancer
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4255	Non-small cell lung cancer
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4262	Breast cancer pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4263	Pancreatic adenocarcinoma pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4298	Acute viral myocarditis
PIK3R1	9606.ENSP00000428056	WikiPathways	WP437	EGF/EGFR signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4396	Nonalcoholic fatty liver disease
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4539	Synaptic signaling pathways associated with autism spectrum disorder
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4558	Overview of interferons-mediated signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4566	Translation inhibitors in chronically activated PDGFRA cells
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4582	Cancer immunotherapy by CTLA4 blockade
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4630	Measles virus infection
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4658	Small cell lung cancer
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4659	Gastrin signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4666	Hepatitis B infection
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4674	Head and neck squamous cell carcinoma
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4685	Melanoma
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4754	IL-18 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4787	Osteoblast differentiation and related diseases
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4806	EGFR tyrosine kinase inhibitor resistance
PIK3R1	9606.ENSP00000428056	WikiPathways	WP481	Insulin signaling
PIK3R1	9606.ENSP00000428056	WikiPathways	WP4829	mBDNF and proBDNF regulation of GABA neurotransmission
PIK3R1	9606.ENSP00000428056	WikiPathways	WP49	IL-2 signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP5072	Modulators of TCR signaling and T cell activation
PIK3R1	9606.ENSP00000428056	WikiPathways	WP5098	T-cell activation SARS-CoV-2
PIK3R1	9606.ENSP00000428056	WikiPathways	WP51	Regulation of actin cytoskeleton
PIK3R1	9606.ENSP00000428056	WikiPathways	WP5124	Alzheimers disease
PIK3R1	9606.ENSP00000428056	WikiPathways	WP5181	Roles of ceramides in development of insulin resistance
PIK3R1	9606.ENSP00000428056	WikiPathways	WP5300	TROP2 regulatory signaling
PIK3R1	9606.ENSP00000428056	WikiPathways	WP585	Interferon type I signaling pathways
PIK3R1	9606.ENSP00000428056	WikiPathways	WP61	Notch signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP673	ErbB signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP69	T-cell receptor signaling pathway
PIK3R1	9606.ENSP00000428056	WikiPathways	WP710	DNA damage response (only ATM dependent)
PIK3R1	9606.ENSP00000428056	WikiPathways	WP75	Toll-like receptor signaling pathway
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0050177	Monogenic disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0050736	Autosomal dominant disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0050739	Autosomal genetic disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0111454	SHORT syndrome
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0111936	Immunodeficiency 14
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0111949	Immunodeficiency 36
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:0111962	Combined immunodeficiency
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:225	Syndrome
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:2914	Immune system disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:4	Disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:612	Primary immunodeficiency disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:628	Combined T cell and B cell immunodeficiency
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:630	Genetic disease
PIK3R1	9606.ENSP00000428056	DISEASES	DOID:7	Disease of anatomical entity
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000042	Animal
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000081	Reproductive system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000083	Female reproductive system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000142	Brain
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000174	Embryonic structure
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000227	Central nervous system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000282	Head
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000284	Organism form
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000449	Fetus
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000580	Blood cancer cell
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000744	Lymphocytic leukemia cell
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0000887	Muscle
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001078	Placenta
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001103	Skeletal muscle
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001271	Leukemia cell
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001369	Vertebrate muscular system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001484	Nervous system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001485	Muscular system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001486	Skeletal system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001489	Whole body
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0001546	Chronic lymphocytic leukemia cell
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0003091	Urogenital system
PIK3R1	9606.ENSP00000428056	TISSUES	BTO:0003099	Internal female genital organ
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0005622	Intracellular
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0005737	Cytoplasm
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0005829	Cytosol
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0005942	Phosphatidylinositol 3-kinase complex
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0005943	Phosphatidylinositol 3-kinase complex, class IA
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0016020	Membrane
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0032991	Protein-containing complex
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0061695	Transferase complex, transferring phosphorus-containing groups
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0097651	Phosphatidylinositol 3-kinase complex, class I
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0098796	Membrane protein complex
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:1902494	Catalytic complex
PIK3R1	9606.ENSP00000428056	COMPARTMENTS	GOCC:1990234	Transferase complex
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0003765	Sign or symptom
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004302	Anthropometric measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004306	Erythrocyte indices
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004324	Body weights and measures
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004338	Body weight
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004339	Body height
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004342	Waist circumference
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004344	Birth weight
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004503	Hematological measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004509	Hemoglobin measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004526	Mean corpuscular volume
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004527	Mean corpuscular hemoglobin
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004528	Mean corpuscular hemoglobin concentration
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004747	Protein measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004784	Self reported educational attainment
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0004995	Lean body mass
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0005047	Erythrocyte measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0005192	Red blood cell distribution width
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0005939	Parental genotype effect measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0007789	BMI-adjusted waist circumference
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0007958	Genotype effect measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0010700	Reticulocyte measurement
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0010701	Mean reticulocyte volume
PIK3R1	9606.ENSP00000428056	Monarch	EFO:0011015	Educational attainment
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000002	Abnormality of body height
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000023	Inguinal hernia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000118	Phenotypic abnormality
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000152	Abnormality of head or neck
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000153	Abnormality of the mouth
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000163	Abnormal oral cavity morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000164	Abnormality of the dentition
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000174	Abnormal palate morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000218	High palate
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000234	Abnormality of the head
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000245	Abnormal paranasal sinus morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000246	Sinusitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000271	Abnormality of the face
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000272	Malar flattening
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000277	Abnormal mandible morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000286	Epicanthus
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000290	Abnormality of the forehead
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000306	Abnormality of the chin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000309	Abnormal midface morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000315	Abnormality of the orbital region
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000316	Hypertelorism
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000325	Triangular face
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000336	Prominent supraorbital ridges
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000347	Micrognathia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000356	Abnormality of the outer ear
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000364	Hearing abnormality
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000365	Hearing impairment
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000366	Abnormality of the nose
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000370	Abnormality of the middle ear
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000377	Abnormal pinna morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000388	Otitis media
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000389	Chronic otitis media
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000400	Macrotia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000407	Sensorineural hearing impairment
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000422	Abnormal nasal bridge morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000429	Abnormal morphology of the nasal alae
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000430	Underdeveloped nasal alae
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000431	Wide nasal bridge
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000478	Abnormality of the eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000481	Abnormal cornea morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000485	Megalocornea
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000490	Deeply set eye
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000492	Abnormal eyelid morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000501	Glaucoma
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000502	Abnormal conjunctiva morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000506	Telecanthus
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000509	Conjunctivitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000517	Abnormal lens morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000518	Cataract
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000525	Abnormality iris morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000539	Abnormality of refraction
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000545	Myopia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000553	Abnormal uvea morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000558	Rieger anomaly
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000593	Abnormal anterior chamber morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000598	Abnormality of the ear
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000606	Abnormality of the periorbital region
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000615	Abnormal pupil morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000627	Posterior embryotoxon
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000668	Hypodontia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000682	Abnormal dental enamel morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000684	Delayed eruption of teeth
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000689	Dental malocclusion
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000691	Microdontia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000692	Tooth malposition
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000707	Abnormality of the nervous system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000750	Delayed speech and language development
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000818	Abnormality of the endocrine system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000819	Diabetes mellitus
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000831	Insulin-resistant diabetes mellitus
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000855	Insulin resistance
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000924	Abnormality of the skeletal system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000927	Abnormality of skeletal maturation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000929	Abnormal skull morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000951	Abnormality of the skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000963	Thin skin
PIK3R1	9606.ENSP00000428056	Monarch	HP:0000988	Skin rash
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001120	Abnormality of corneal size
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001155	Abnormality of the hand
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001156	Brachydactyly
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001167	Abnormality of finger
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001287	Meningitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001367	Abnormal joint morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001369	Arthritis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001382	Joint hypermobility
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001388	Joint laxity
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001392	Abnormality of the liver
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001438	Abnormal abdomen morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001507	Growth abnormality
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001508	Failure to thrive
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001510	Growth delay
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001511	Intrauterine growth retardation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001518	Small for gestational age
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001574	Abnormality of the integument
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001581	Recurrent skin infections
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001595	Abnormal hair morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001596	Alopecia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001626	Abnormality of the cardiovascular system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001743	Abnormality of the spleen
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001744	Splenomegaly
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001824	Weight loss
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001871	Abnormality of blood and blood-forming tissues
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001874	Abnormality of neutrophils
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001875	Neutropenia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001881	Abnormal leukocyte morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001888	Lymphopenia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001909	Leukemia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001911	Abnormal granulocyte morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001939	Abnormality of metabolism/homeostasis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001944	Dehydration
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001945	Fever
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001952	Glucose intolerance
PIK3R1	9606.ENSP00000428056	Monarch	HP:0001999	Abnormal facial shape
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002007	Frontal bossing
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002011	Morphological central nervous system abnormality
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002012	Abnormality of the abdominal organs
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002014	Diarrhea
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002024	Malabsorption
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002028	Chronic diarrhea
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002086	Abnormality of the respiratory system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002087	Abnormality of the upper respiratory tract
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002088	Abnormal lung morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002110	Bronchiectasis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002167	Neurological speech impairment
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002205	Recurrent respiratory infections
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002242	Abnormal intestine morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002463	Language impairment
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002597	Abnormality of the vasculature
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002664	Neoplasm
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002665	Lymphoma
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002683	Abnormal calvaria morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002714	Downturned corners of mouth
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002715	Abnormality of the immune system
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002718	Recurrent bacterial infections
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002719	Recurrent infections
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002721	Immunodeficiency
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002750	Delayed skeletal maturation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002754	Osteomyelitis
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002795	Abnormal respiratory system physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002813	Abnormality of limb bone morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002817	Abnormality of the upper limb
PIK3R1	9606.ENSP00000428056	Monarch	HP:0002960	Autoimmunity
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003074	Hyperglycemia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003271	Visceromegaly
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003508	Proportionate short stature
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003510	Severe short stature
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003549	Abnormality of connective tissue
PIK3R1	9606.ENSP00000428056	Monarch	HP:0003561	Birth length less than 3rd percentile
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004097	Deviation of finger
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004279	Short palm
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004298	Abnormality of the abdominal wall
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004299	Hernia of the abdominal wall
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004313	Decreased circulating antibody level
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004322	Short stature
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004323	Abnormality of body weight
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004325	Decreased body weight
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004328	Abnormal anterior eye segment morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004332	Abnormal lymphocyte morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004370	Abnormality of temperature regulation
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004377	Hematological neoplasm
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004396	Poor appetite
PIK3R1	9606.ENSP00000428056	Monarch	HP:0004432	Agammaglobulinemia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005105	Abnormal nasal morphology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005368	Abnormality of humoral immunity
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005372	Abnormality of B cell physiology
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005550	Chronic lymphatic leukemia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005558	Chronic leukemia
PIK3R1	9606.ENSP00000428056	Monarch	HP:0005607	Abnormal tracheobronchial morphology
